"run","Consumer Total Panics","Consumer Liquidity Panics","Consumer Panic Panics","Consumer Estimated Liquidity Withdrawals","Consumer Estimated Panic Withdrawals","Consumer Estimated Bank Assets - Liquidity","Consumer Estimated Bank Assets - Panics","Consumer People Seen Panic","Consumers Shocked","Consumer Cash","Consumer Pure Panic","Bank Total Assets","Bank Total Liabilities","Bank Short Term Assets","Bank Long Term Assets","tick","DD Initial Withdrawals","Consumer Partial Shock","Consumer Count","Consumer Total Assets","Bank Failures","Consumer Average Panic Withdrawals","Consumer Seen Panic Proportion"
54,0.9699999999999998,0.9699999999999998,0.6699999999999997,1.086445044971796E7,3361769.295495468,457979.59994685574,3333727.4102365933,4.570000000000002,0.9200000000000002,5597028.094682758,0.9699999999999998,-1.0,656331.3703602102,0.0,-1.0,8.0,8215084.097644763,0.9800000000000003,100,5950715.662769736,0.0,2857503.9011861472,0.08000000100000003
54,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999999,1143432.1295590466,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1143432.1295590466,0.0,1.0E-4,1.0E-7
54,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8124999999999998,293410.9541682561,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,293410.9541682561,0.0,1.0E-4,1.0E-7
54,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8571428571428572,114371.02896093467,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,7,114371.02896093467,0.0,1.0E-4,1.0E-7
54,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,28531.413319888117,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,28531.413319888117,0.0,1.0E-4,1.0E-7
54,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
56,0.9100000000000001,0.9100000000000001,0.63,1.0339203676740777E7,3408631.62800848,1087899.0238306087,3827740.8770386237,4.330000000000002,0.8799999999999998,5025366.583420554,0.9100000000000001,-1.0,533582.7371398628,0.0,-1.0,8.0,7909015.363948097,0.92,100,6256784.396466407,0.0,2965509.516380378,0.04
56,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999999,1011987.5575786532,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1011987.5575786532,0.0,1.0E-4,1.0E-7
56,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9374999999999999,89272.82067584353,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,89272.82067584353,0.0,1.0E-4,1.0E-7
56,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
58,0.9499999999999997,0.9499999999999997,0.5599999999999996,1.044575833118602E7,3421191.663475303,853056.8135771401,4244548.730288622,4.430000000000001,0.88,5640950.308857443,0.9499999999999997,-1.0,566829.9682910905,0.0,-1.0,8.0,7779113.599120272,0.9499999999999997,100,6386686.161294224,0.0,2976436.747236515,0.08
58,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999997,840643.0244247088,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,840643.0244247088,0.0,1.0E-4,1.0E-7
58,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,129130.98072464604,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,129130.98072464604,0.0,1.0E-4,1.0E-7
58,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,71876.58749450045,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,71876.58749450045,0.0,1.0E-4,1.0E-7
58,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
60,0.96,0.96,0.69,1.0696891982004022E7,3186894.641220291,533472.7573507576,3547289.02780804,4.84,0.9099999999999999,5218833.924918643,0.96,-1.0,555633.1934912466,0.0,-1.0,8.0,8350389.11503338,0.96,100,5815410.645381124,0.0,2931943.069930667,0.06999999999999999
60,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999998,750356.4390934729,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,750356.4390934729,0.0,1.0E-4,1.0E-7
60,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,95097.26760941709,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,95097.26760941709,0.0,1.0E-4,1.0E-7
60,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,28199.15799745643,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,28199.15799745643,0.0,1.0E-4,1.0E-7
60,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
62,0.9700000000000001,0.9700000000000001,0.6399999999999999,1.0927670466516178E7,2862843.5542053054,500187.8804213515,4134440.2004930116,4.310000000000002,0.93,5267942.670183281,0.9700000000000001,-1.0,652772.8656963762,0.0,-1.0,8.0,8436099.536224868,0.9700000000000001,100,5729700.224189631,0.0,2605187.634335827,0.10000000000000003
62,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9400000000000001,505572.7531737981,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,505572.7531737981,0.0,1.0E-4,1.0E-7
62,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8,53017.02300596903,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,53017.02300596903,0.0,1.0E-4,1.0E-7
62,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
64,0.9400000000000001,0.9299999999999999,0.7,1.0836015871519161E7,3458161.8960187463,832025.9189579643,3326831.1267451323,4.5,0.9000000000000001,5189058.743251274,0.9400000000000001,-1.0,552033.453659776,0.0,-1.0,8.0,8194469.189995801,0.9499999999999997,100,5971330.5704187,0.0,3043182.468508498,0.08000000100000002
64,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999997,646691.2795323601,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,646691.2795323601,0.0,1.0E-4,1.0E-7
64,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333334,124309.50252725426,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,124309.50252725426,0.0,1.0E-4,1.0E-7
64,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
66,0.9400000000000001,0.9400000000000001,0.6399999999999999,1.0385478400150772E7,3064057.8013516315,878258.431186697,3882229.0306134797,4.350000000000002,0.8999999999999999,4957891.59496937,0.9400000000000001,-1.0,532671.0288501611,0.0,-1.0,8.0,8285467.805930937,0.9400000000000001,100,5880331.95448356,0.0,2757652.021226468,0.06000000000000002
66,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999998,651187.6108858326,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,651187.6108858326,0.0,1.0E-4,1.0E-7
66,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7777777777777778,199098.8327728387,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,199098.8327728387,0.0,1.0E-4,1.0E-7
66,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,630.6708545779984,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,630.6708545779984,0.0,1.0E-4,1.0E-7
66,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
68,0.95,0.95,0.6799999999999998,1.0790531364263939E7,2885747.495592151,621275.6036913461,4128822.7026059353,4.479999999999999,0.9099999999999999,4981313.70006173,0.95,-1.0,593729.7636878468,0.0,-1.0,8.0,8450629.584843645,0.95,100,5715170.175570858,0.0,2626030.220997858,0.05999999999999999
68,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.94,522312.3238108982,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,522312.3238108982,0.0,1.0E-4,1.0E-7
68,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7999999999999999,144594.3732935184,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,144594.3732935184,0.0,1.0E-4,1.0E-7
68,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.33333333333333337,163768.48406464473,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,163768.48406464473,0.0,1.0E-4,1.0E-7
68,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,19923.476279811453,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,19923.476279811453,0.0,1.0E-4,1.0E-7
68,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
70,0.9299999999999999,0.9299999999999999,0.61,1.0318832200139197E7,2977038.5415006853,875643.8003481225,3880425.317911761,4.169999999999999,0.9,4963148.145144532,0.9299999999999999,-1.0,506079.08369647706,0.0,-1.0,8.0,8171148.097203958,0.9299999999999999,100,5994651.663210541,0.0,2560253.1457045884,0.06
70,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999999,556586.4686885037,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,556586.4686885037,0.0,1.0E-4,1.0E-7
70,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,67186.35325619442,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,67186.35325619442,0.0,1.0E-4,1.0E-7
70,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
72,0.9899999999999999,0.9899999999999999,0.6799999999999998,1.1324938502826732E7,3353934.514268793,293401.50720687857,2989554.1221079747,4.969999999999997,0.9200000000000002,5658142.971137518,0.9899999999999999,-1.0,675502.2633249866,0.0,-1.0,8.0,8354447.230236876,0.9899999999999999,100,5811352.530177623,0.0,2951462.3725685375,0.08
72,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,881939.8566073051,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,881939.8566073051,0.0,1.0E-4,1.0E-7
72,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,112805.06024043963,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,112805.06024043963,0.0,1.0E-4,1.0E-7
72,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
74,0.9899999999999999,0.9899999999999999,0.66,1.1362725452091116E7,2931903.681009299,282927.73573840514,3617160.801956945,4.73,0.9399999999999996,5349815.050880058,0.9899999999999999,-1.0,708556.9545578081,0.0,-1.0,8.0,8664003.67688789,0.9899999999999999,100,5501796.083526612,0.0,2609394.2761092745,0.1
74,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,638950.6185707141,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,638950.6185707141,0.0,1.0E-4,1.0E-7
74,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,69845.67395920292,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,69845.67395920292,0.0,1.0E-4,1.0E-7
74,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
76,0.9499999999999998,0.9499999999999998,0.7,1.0563285863991179E7,3078977.75464286,623965.5535426638,3634273.4206820945,4.51,0.8899999999999999,5169493.862678183,0.9499999999999998,-1.0,533659.094779645,0.0,-1.0,8.0,8252266.508230899,0.9499999999999998,100,5913533.252183601,0.0,2771079.9791885735,0.06999999999999999
76,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999997,755349.8935363055,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,755349.8935363055,0.0,1.0E-4,1.0E-7
76,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7857142857142857,180330.80916225023,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,180330.80916225023,0.0,1.0E-4,1.0E-7
76,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.75,79769.82334290582,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,79769.82334290582,0.0,1.0E-4,1.0E-7
76,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
78,0.9400000000000001,0.9400000000000001,0.7200000000000003,1.0426483743669368E7,2934551.563982022,747003.3647878385,3448898.675177899,4.329999999999999,0.8999999999999999,4966698.856706812,0.9400000000000001,-1.0,549319.5282420842,0.0,-1.0,8.0,8288403.844516,0.9400000000000001,100,5877395.915898496,0.0,2553059.8606773596,0.03
78,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999999,844018.7151508597,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,844018.7151508597,0.0,1.0E-4,1.0E-7
78,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,2532.4368704236113,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,2532.4368704236113,0.0,1.0E-4,1.0E-7
78,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
80,0.91,0.91,0.66,1.0519941100811372E7,3212475.3098570094,1197785.1303674653,3495920.1009539645,4.59,0.8700000000000002,4880250.72954307,0.91,-1.0,386057.58748848626,0.0,-1.0,8.0,7926367.842569051,0.91,100,6239431.9178454485,0.0,2762728.7664910275,0.049999999999999975
80,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999999,853234.3628230805,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,853234.3628230805,0.0,1.0E-4,1.0E-7
80,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9374999999999999,89745.0193854156,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,89745.0193854156,0.0,1.0E-4,1.0E-7
80,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,7489.961105998314,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,7489.961105998314,0.0,1.0E-4,1.0E-7
80,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
82,0.9,0.9,0.6499999999999996,1.0227948995381838E7,2647302.7578411386,1159954.3698621246,3691143.382645081,3.9899999999999998,0.9,4405086.505807633,0.9,-1.0,501010.2327318002,0.0,-1.0,8.0,8273291.44863795,0.9,100,5892508.311776548,0.0,2250207.3441799683,0.010000000000000004
82,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,461450.52822836384,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,461450.52822836384,0.0,1.0E-4,1.0E-7
82,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8888888888888888,71436.62545210261,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,71436.62545210261,0.0,1.0E-4,1.0E-7
82,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
84,0.9299999999999997,0.9299999999999997,0.7000000000000002,1.0447117590594139E7,3088557.4667786877,811707.9092006991,3785987.6604373315,4.520000000000001,0.9000000000000002,4949375.417590692,0.9299999999999997,-1.0,491744.0296339387,0.0,-1.0,8.0,8179733.12558465,0.9299999999999997,100,5986066.634829855,0.0,2810587.2947776048,0.03
84,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8800000000000001,880633.5767068834,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,880633.5767068834,0.0,1.0E-4,1.0E-7
84,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666666,151904.85885589762,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,151904.85885589762,0.0,1.0E-4,1.0E-7
84,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,5813.690835809946,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,5813.690835809946,0.0,1.0E-4,1.0E-7
84,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
86,0.9,0.9,0.6299999999999999,1.0625283953013936E7,2866391.0403290703,1303939.8286259612,3947202.8000980155,4.420000000000002,0.8699999999999999,4613202.960705448,0.9,-1.0,468588.5769548662,0.0,-1.0,8.0,8056996.568328015,0.9,100,6108803.192086487,0.0,2551088.0259038727,0.030000000000000006
86,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,586101.824570913,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,586101.824570913,0.0,1.0E-4,1.0E-7
86,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,69811.22201552658,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,69811.22201552658,0.0,1.0E-4,1.0E-7
86,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
88,0.95,0.95,0.74,1.089837204650606E7,3255354.5505141,574627.1648068946,3013392.7678243695,4.830000000000002,0.9199999999999998,5167469.2007720815,0.95,-1.0,588271.0562686088,0.0,-1.0,8.0,8338988.142252548,0.96,100,5826811.618161945,0.0,2929819.0954726893,0.050000000999999995
88,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8699999999999998,1035142.2553653343,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1035142.2553653343,0.0,1.0E-4,1.0E-7
88,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,62055.92496278128,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,62055.92496278128,0.0,1.0E-4,1.0E-7
88,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
90,0.9400000000000002,0.9400000000000002,0.6599999999999999,1.084249566782001E7,2902044.4149945294,654690.3435130777,4421754.585113578,4.369999999999998,0.92,4928416.34232148,0.9400000000000002,-1.0,581836.3395910385,0.0,-1.0,8.0,8336736.059103303,0.9400000000000002,100,5829063.701311195,0.0,2727921.7501008585,0.06
90,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,572573.7229068873,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,572573.7229068873,0.0,1.0E-4,1.0E-7
90,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,0.0,0.0,1.0E-4,1.0E-7
92,0.9099999999999999,0.9099999999999999,0.6599999999999999,1.0202317589033231E7,3171395.7387338676,1256498.9599363094,4177450.4351401497,4.080000000000001,0.8600000000000002,4911465.954867218,0.9099999999999999,-1.0,490634.01265694236,0.0,-1.0,8.0,7899908.300502381,0.9099999999999999,100,6265891.459912121,0.0,2822542.2074841405,0.03
92,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8900000000000001,800536.6919745387,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,800536.6919745387,0.0,1.0E-4,1.0E-7
92,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8125,215621.6143498658,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,215621.6143498658,0.0,1.0E-4,1.0E-7
92,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.75,78751.49132619114,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,78751.49132619114,0.0,1.0E-4,1.0E-7
92,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
94,0.89,0.89,0.6200000000000001,1.0126534465884259E7,3468560.966408298,1434035.5326112343,3862190.192228388,4.359999999999999,0.8500000000000001,4879515.956084777,0.89,-1.0,385593.7820913295,0.0,-1.0,8.0,7659285.736019497,0.89,100,6506514.024395003,0.0,2982962.431125134,0.020000000000000007
94,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999997,618856.0660622455,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,618856.0660622455,0.0,1.0E-4,1.0E-7
94,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7142857142857143,141231.91532922979,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,141231.91532922979,0.0,1.0E-4,1.0E-7
94,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6,54332.57138608962,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,54332.57138608962,0.0,1.0E-4,1.0E-7
94,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
96,0.9099999999999999,0.9099999999999999,0.6400000000000002,1.0103773792033486E7,3150069.436274126,1143096.1526417325,4100392.9219299583,4.279999999999999,0.8599999999999999,5017790.755855176,0.9099999999999999,-1.0,458486.85771928774,0.0,-1.0,8.0,7815361.089875361,0.9099999999999999,100,6350438.670539139,0.0,2803561.7982949736,0.030000000000000006
96,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999998,652379.9262936545,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,652379.9262936545,0.0,1.0E-4,1.0E-7
96,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,0.0,0.0,1.0E-4,1.0E-7
98,0.9600000000000002,0.9600000000000002,0.7000000000000001,1.102696470952441E7,2912559.3105099658,546362.8046629475,3485185.5315267583,4.369999999999997,0.9299999999999996,5004182.253779057,0.9600000000000002,-1.0,665126.2186055279,0.0,-1.0,8.0,8573972.136123214,0.9600000000000002,100,5591827.624291281,0.0,2650428.972573069,0.04
98,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8800000000000002,861377.4912409168,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,861377.4912409168,0.0,1.0E-4,1.0E-7
98,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9374999999999999,87146.32951177657,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,87146.32951177657,0.0,1.0E-4,1.0E-7
98,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,6394.022391089675,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,6394.022391089675,0.0,1.0E-4,1.0E-7
98,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
100,0.9499999999999996,0.9499999999999996,0.6799999999999998,1.0797897049375957E7,3097543.9606841123,790993.5305114825,4216542.036725083,4.719999999999999,0.9000000000000001,5275096.823592034,0.9499999999999996,-1.0,544711.7404523833,0.0,-1.0,8.0,8126130.940414828,0.9499999999999996,100,6039668.819999668,0.0,2942666.762654909,0.05999999999999999
100,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.87,1001559.8646554227,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1001559.8646554227,0.0,1.0E-4,1.0E-7
100,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,14655.122112849676,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,14655.122112849676,0.0,1.0E-4,1.0E-7
100,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
102,0.9699999999999998,0.9699999999999998,0.6699999999999999,1.1078351028780682E7,3415241.380737143,413287.031856125,3601759.8723377394,4.99,0.9099999999999998,5562016.115634179,0.9699999999999998,-1.0,644093.9868322405,0.0,-1.0,8.0,8160904.476579888,0.9699999999999998,100,6004895.283834614,0.0,3107869.6564797997,0.09999999999999998
