run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Seen Panic Proportion,Bank Total Assets After Initial Withdrawals,Bank Net Worth
21,0,0,0,3029609.22,0,0,0.419753086,0,0,5.24E+07,5.33E+07,3.09E+07,2.15E+07,105,2705982.177,0.407407407,81,5.33E+07,0,0,5.24E+07,-951219.243
21,0,0,0,3497746.944,0,0,0.45,0,0,6.66E+07,6.72E+07,3.57E+07,3.09E+07,117,3106395.404,0.4375,80,6.72E+07,0,0,6.66E+07,-597443.1595
21,0,0,0,4335256.91,0,0,0.582278481,0,0,8.76E+07,8.48E+07,5.19E+07,3.57E+07,129,3977559.285,0.582278481,79,8.48E+07,0,0,8.76E+07,2865237.397
21,0,0,0,4134869.035,0,0,0.556962025,0,0,1.13E+08,1.08E+08,6.11E+07,5.19E+07,141,3697178.679,0.544303797,79,1.08E+08,0,0,1.13E+08,4999067.033
23,0,0,0,4657949.465,0,0,0.52,0,0,1.13E+07,1.31E+07,5557349.695,5750001.438,9,4442650.305,0.52,100,1.31E+07,0,0,1.13E+07,-1775376.194
23,0,0,0,3663666.337,0,0,0.42,0,0,1.22E+07,1.39E+07,6668389.853,5557349.695,21,3340218.434,0.4,100,1.39E+07,0,0,1.22E+07,-1714830.295
23,0,0,0,4496819.993,0,0,0.62244898,0,0,1.18E+07,1.39E+07,5131041.011,6668389.853,33,5234431.647,0.5,98,1.39E+07,0,0,1.18E+07,-2075032.542
23,0,0,0,2951593.581,0,0,0.372093023,0,0,1.45E+07,1.60E+07,9355054.717,5131041.011,45,2543694.122,0.302325581,86,1.60E+07,0,0,1.45E+07,-1493406.565
23,0,0,0,3528009.166,0,0,0.5125,0,0,1.50E+07,1.78E+07,5602928.413,9355054.717,57,3544734.002,0.45,80,1.78E+07,0,0,1.50E+07,-2851795.119
23,0,0,0,3169668.331,0,0,0.533333333,0,0,1.93E+07,2.06E+07,1.36E+07,5602928.413,69,3376483.083,0.413333333,75,2.06E+07,0,0,1.93E+07,-1303407.275
23,0,0,0,3399286.726,0,0,0.590909091,0,0,2.01E+07,2.38E+07,6432679.561,1.36E+07,81,3403117.63,0.560606061,66,2.38E+07,0,0,2.01E+07,-3738386.095
23,0,0,0,2640944.226,0,0,0.5,0,0,2.85E+07,2.90E+07,2.21E+07,6432679.561,93,2667603.935,0.40625,64,2.90E+07,0,0,2.85E+07,-565604.6298
23,0,0,0,2187515.559,0,0,0.431034483,0,0,3.13E+07,3.63E+07,9265288.981,2.21E+07,105,2045894.227,0.396551724,58,3.63E+07,0,0,3.13E+07,-5015913.427
23,0,0,0,2338302.521,0,0,0.446428571,0,0,4.71E+07,4.60E+07,3.79E+07,9265288.981,117,1985012.033,0.410714286,56,4.60E+07,0,0,4.71E+07,1112403.487
23,0,0,0,2405165.718,0,0,0.481481481,0,0,5.21E+07,5.85E+07,1.43E+07,3.79E+07,129,2139481.328,0.462962963,54,5.85E+07,0,0,5.21E+07,-6402438.772
23,0,0,0,2436664.927,0,0,0.490566038,0,0,8.07E+07,7.50E+07,6.64E+07,1.43E+07,141,2271467.448,0.471698113,53,7.50E+07,0,0,8.07E+07,5701101.558
25,0,0,0,4763877.162,0,0,0.53,0,0,1.14E+07,1.31E+07,5608174.228,5750001.438,9,4391825.772,0.53,100,1.31E+07,0,0,1.14E+07,-1775376.194
25,0,0,0,4249547.722,0,0,0.47,0,0,1.16E+07,1.34E+07,6039905.545,5608174.228,21,4007870.694,0.41,100,1.34E+07,0,0,1.16E+07,-1729996.427
25,0,0,0,3909537.643,0,0,0.5,0,0,1.22E+07,1.41E+07,6147927.052,6039905.545,33,4016838.92,0.425531915,94,1.41E+07,0,0,1.22E+07,-1875931.309
25,0,0,0,3457932.86,0,0,0.448275862,0,0,1.36E+07,1.55E+07,7456245.675,6147927.052,45,3251066.79,0.367816092,87,1.55E+07,0,0,1.36E+07,-1865961.201
25,0,0,0,2675882.955,0,0,0.425,0,0,1.58E+07,1.80E+07,8316725.209,7456245.675,57,2688010.6,0.375,80,1.80E+07,0,0,1.58E+07,-2238135.625
25,0,0,0,2872016.283,0,0,0.460526316,0,0,1.89E+07,2.12E+07,1.06E+07,8316725.209,69,2863612.683,0.368421053,76,2.12E+07,0,0,1.89E+07,-2314967.13
25,0,0,0,3039321.453,0,0,0.492753623,0,0,2.26E+07,2.54E+07,1.21E+07,1.06E+07,81,2765164.355,0.449275362,69,2.54E+07,0,0,2.26E+07,-2724437.273
25,0,0,0,3206294.648,0,0,0.545454545,0,0,2.79E+07,3.04E+07,1.58E+07,1.21E+07,93,3002896.612,0.545454545,66,3.04E+07,0,0,2.79E+07,-2558606.842
25,0,0,0,3394683.327,0,0,0.545454545,0,0,3.43E+07,3.71E+07,1.85E+07,1.58E+07,105,3071363.954,0.515151515,66,3.71E+07,0,0,3.43E+07,-2822781.136
25,0,0,0,3123453.997,0,0,0.546875,0,0,4.41E+07,4.62E+07,2.56E+07,1.85E+07,117,2929659.051,0.5,64,4.62E+07,0,0,4.41E+07,-2074265.826
25,0,0,0,2978025.677,0,0,0.573770492,0,0,5.60E+07,5.81E+07,3.04E+07,2.56E+07,129,2879695.999,0.557377049,61,5.81E+07,0,0,5.60E+07,-2057306.494
25,0,0,0,2476342.91,0,0,0.433333333,0,0,7.47E+07,7.45E+07,4.43E+07,3.04E+07,141,2046887.224,0.433333333,60,7.45E+07,0,0,7.47E+07,122971.4001
27,0,0,0,4465770.943,0,0,0.5,0,0,1.15E+07,1.33E+07,5745897.108,5750001.438,9,4254102.892,0.5,100,1.33E+07,0,0,1.15E+07,-1775376.194
27,0,0,0,4225736.969,0,0,0.48,0,0,1.18E+07,1.36E+07,6065409.708,5745897.108,21,3980193.525,0.43,100,1.36E+07,0,0,1.18E+07,-1772052.039
27,0,0,0,2990808.16,0,0,0.4,0,0,1.35E+07,1.54E+07,7456359.669,6065409.708,33,2999564.889,0.326315789,95,1.54E+07,0,0,1.35E+07,-1872224.198
27,0,0,0,4677957.649,0,0,0.579545455,0,0,1.38E+07,1.61E+07,6353100.707,7456359.669,45,4368316.377,0.522727273,88,1.61E+07,0,0,1.38E+07,-2253553.026
27,0,0,0,2350492.341,0,0,0.34939759,0,0,1.75E+07,1.92E+07,1.11E+07,6353100.707,57,2263677.959,0.289156627,83,1.92E+07,0,0,1.75E+07,-1743600.566
27,0,0,0,3609143.11,0,0,0.512820513,0,0,1.92E+07,2.23E+07,8072572.365,1.11E+07,69,3325609.343,0.435897436,78,2.23E+07,0,0,1.92E+07,-3090144.978
27,0,0,0,2783781.856,0,0,0.444444444,0,0,2.54E+07,2.70E+07,1.73E+07,8072572.365,81,2565947.831,0.388888889,72,2.70E+07,0,0,2.54E+07,-1560476.06
27,0,0,0,3206447.111,1.47E-06,0,0.558823529,0,0,2.84E+07,3.23E+07,1.11E+07,1.73E+07,93,3258323.091,0.529411765,68,3.23E+07,0,1.47E-07,2.84E+07,-3944494.067
27,0,0,0,3067904.345,1.52E-06,0,0.545454545,0,0,3.94E+07,3.99E+07,2.83E+07,1.11E+07,105,3136485.261,0.46969697,66,3.99E+07,0,1.52E-07,3.94E+07,-498203.4703
27,0,0,0,2696452.067,1.64E-06,0,0.524590164,0,0,4.54E+07,4.99E+07,1.71E+07,2.83E+07,117,2714825.224,0.491803279,61,4.99E+07,0,1.64E-07,4.54E+07,-4497640.883
27,0,0,0,2731669.045,1.69E-06,0,0.525423729,0,0,6.58E+07,6.34E+07,4.87E+07,1.71E+07,129,2567691.849,0.491525424,59,6.34E+07,0,1.69E-07,6.58E+07,2381179.262
27,0,0,0,2429440.694,1.75E-06,0,0.438596491,0,0,7.73E+07,8.14E+07,2.86E+07,4.87E+07,141,2063376.752,0.438596491,57,8.14E+07,0,1.75E-07,7.73E+07,-4089072.13
29,0,0,0,5125618.691,0,0,0.52,0,0,1.13E+07,1.30E+07,5513011.726,5750001.438,9,4486988.274,0.52,100,1.30E+07,0,0,1.13E+07,-1775376.194
29,0,0,0,5165930.643,0,0,0.59,0,0,1.04E+07,1.21E+07,4911055.785,5513011.726,21,5117561.908,0.54,100,1.21E+07,0,0,1.04E+07,-1700285.933
29,0,0,0,4473302.455,0,0,0.589473684,0,0,1.04E+07,1.19E+07,5466763.969,4911055.785,33,5014125.774,0.431578947,95,1.19E+07,0,0,1.04E+07,-1536019.859
29,0,0,0,3013069.325,0,0,0.45,0,0,1.13E+07,1.30E+07,5787575.072,5466763.969,45,3003601.819,0.35,80,1.30E+07,0,0,1.13E+07,-1757081.513
29,0,0,0,2999981.867,0,0,0.472222222,0,0,1.26E+07,1.45E+07,6843182.994,5787575.072,57,2842029.477,0.402777778,72,1.45E+07,0,0,1.26E+07,-1913398.833
29,0,0,0,3254568.453,0,0,0.582089552,0,0,1.40E+07,1.62E+07,7113893.717,6843182.994,69,3367100.501,0.402985075,67,1.62E+07,0,0,1.40E+07,-2248939.191
29,0,0,0,3104364.1,0,0,0.618181818,0,0,1.62E+07,1.85E+07,9114370.954,7113893.717,81,3038584.314,0.545454545,55,1.85E+07,0,0,1.62E+07,-2297671.435
29,0,0,0,2000210.727,0,0,0.450980392,0,0,1.99E+07,2.27E+07,1.08E+07,9114370.954,93,1786389.697,0.392156863,51,2.27E+07,0,0,1.99E+07,-2795599.754
29,0,0,0,2413103.64,0,0,0.541666667,0,0,2.48E+07,2.78E+07,1.40E+07,1.08E+07,105,2178120.487,0.520833333,48,2.78E+07,0,0,2.48E+07,-3049026.051
29,0,0,0,2225445.343,0,0,0.531914894,0,0,3.12E+07,3.47E+07,1.72E+07,1.40E+07,117,2100334.971,0.468085106,47,3.47E+07,0,0,3.12E+07,-3453444.033
29,0,0,0,2215535.515,0,0,0.545454545,0,0,4.03E+07,4.38E+07,2.30E+07,1.72E+07,129,2058806.839,0.5,44,4.38E+07,0,0,4.03E+07,-3531863.642
29,0,0,0,2091849.629,0,0,0.571428571,0,0,5.20E+07,5.57E+07,2.89E+07,2.30E+07,141,2070505.471,0.547619048,42,5.57E+07,0,0,5.20E+07,-3670498.658
31,0,0,0,5065253.409,0,0,0.54,0,0,1.11E+07,1.29E+07,5374917.533,5750001.438,9,4625082.467,0.54,100,1.29E+07,0,0,1.11E+07,-1775376.194
31,0,0,0,4401208.559,0,0,0.48,0,0,1.13E+07,1.30E+07,5961190.1,5374917.533,21,4039512.981,0.47,100,1.30E+07,0,0,1.13E+07,-1657859.489
31,0,0,0,3607664.52,0,0,0.484848485,0,0,1.19E+07,1.38E+07,5947704.585,5961190.1,33,4102616.085,0.383838384,99,1.38E+07,0,0,1.19E+07,-1871953.591
31,0,0,0,3599247.27,0,0,0.516853933,0,0,1.30E+07,1.49E+07,7077955.686,5947704.585,45,3870230.022,0.370786517,89,1.49E+07,0,0,1.30E+07,-1829697.697
31,0,0,0,3075991.147,0,0,0.5,0,0,1.46E+07,1.67E+07,7487547.979,7077955.686,57,3178976.991,0.407894737,76,1.67E+07,0,0,1.46E+07,-2173389.193
31,0,0,0,2849803.761,0,0,0.449275362,0,0,1.74E+07,1.96E+07,9946439.252,7487547.979,69,2625570.37,0.405797101,69,1.96E+07,0,0,1.74E+07,-2146573.74
31,0,0,0,2190906.746,0,0,0.409090909,0,0,2.13E+07,2.40E+07,1.13E+07,9946439.252,81,2135832.571,0.348484848,66,2.40E+07,0,0,2.13E+07,-2727472.359
31,0,0,0,1984926.346,0,0,0.370967742,0,0,2.73E+07,2.99E+07,1.59E+07,1.13E+07,93,1863963.719,0.322580645,62,2.99E+07,0,0,2.73E+07,-2635101.137
31,0,0,0,2915100.195,0,0,0.542372881,0,0,3.34E+07,3.68E+07,1.75E+07,1.59E+07,105,2684271.36,0.542372881,59,3.68E+07,0,0,3.34E+07,-3345426.614
31,0,0,0,2551341.821,0,0,0.491525424,0,0,4.38E+07,4.61E+07,2.63E+07,1.75E+07,117,2358995.181,0.474576271,59,4.61E+07,0,0,4.38E+07,-2370743.991
31,0,0,0,2447777.868,0,0,0.465517241,0,0,5.56E+07,5.88E+07,2.94E+07,2.63E+07,129,2189467.217,0.431034483,58,5.88E+07,0,0,5.56E+07,-3189128.029
31,0,0,0,2269507.026,0,0,0.482142857,0,0,7.46E+07,7.53E+07,4.52E+07,2.94E+07,141,2237502.628,0.482142857,56,7.53E+07,0,0,7.46E+07,-658028.7347
33,0,0,0,4697337.346,0,0,0.49,0,0,1.16E+07,1.34E+07,5870880.758,5750001.438,9,4129119.242,0.49,100,1.34E+07,0,0,1.16E+07,-1775376.194
33,0,0,0,4374727.544,0,0,0.48,0,0,1.19E+07,1.37E+07,6012433.266,5870880.758,21,4003172.765,0.45,100,1.37E+07,0,0,1.19E+07,-1811251.84
33,0,0,0,3660352.809,0,0,0.494845361,0,0,1.28E+07,1.47E+07,6797674.869,6012433.266,33,4012485.444,0.371134021,97,1.47E+07,0,0,1.28E+07,-1845114.377
33,0,0,0,3471065.32,0,0,0.505882353,0,0,1.41E+07,1.61E+07,7262672.181,6797674.869,45,3546365.662,0.423529412,85,1.61E+07,0,0,1.41E+07,-2034459.827
33,0,0,0,3428082.91,0,0,0.538461538,0,0,1.60E+07,1.80E+07,8698941.896,7262672.181,57,3573253.521,0.448717949,78,1.80E+07,0,0,1.60E+07,-2084717.459
33,0,0,0,2476801.059,0,0,0.450704225,0,0,1.95E+07,2.18E+07,1.08E+07,8698941.896,69,2658936.24,0.309859155,71,2.18E+07,0,0,1.95E+07,-2305672.883
33,0,0,0,1580592.964,0,0,0.245901639,0,0,2.51E+07,2.77E+07,1.43E+07,1.08E+07,81,1092641.281,0.229508197,61,2.77E+07,0,0,2.51E+07,-2604711.754
33,0,0,0,2704301.455,0,0,0.516666667,0,0,3.09E+07,3.39E+07,1.66E+07,1.43E+07,93,2588998.217,0.483333333,60,3.39E+07,0,0,3.09E+07,-2985738.345
33,0,0,0,3116796.239,0,0,0.551724138,0,0,3.96E+07,4.21E+07,2.30E+07,1.66E+07,105,2774950.04,0.517241379,58,4.21E+07,0,0,3.96E+07,-2561327.557
33,0,0,0,1779030.179,0,0,0.357142857,0,0,5.13E+07,5.40E+07,2.83E+07,2.30E+07,117,1515065.827,0.357142857,56,5.40E+07,0,0,5.13E+07,-2674808.28
33,0,0,0,2919609.263,1.79E-06,0,0.607142857,0,0,6.68E+07,6.83E+07,3.84E+07,2.83E+07,129,3024888.392,0.607142857,56,6.83E+07,0,1.79E-07,6.68E+07,-1536019.818
33,0,0,0,2507438.928,0,0,0.482142857,0,0,8.73E+07,8.76E+07,4.89E+07,3.84E+07,141,2306527.714,0.482142857,56,8.76E+07,0,0,8.73E+07,-251905.4097
35,0,0,0,4597665.177,0,0,0.51,0,0,1.15E+07,1.33E+07,5781975.997,5750001.438,9,4218024.003,0.51,100,1.33E+07,0,0,1.15E+07,-1775376.194
35,0,0,0,5696171.807,0,0,0.59,0,0,1.06E+07,1.24E+07,4793032.086,5781975.997,21,5239692.762,0.57,100,1.24E+07,0,0,1.06E+07,-1783538.423
35,0,0,0,3066147.532,0,0,0.448979592,0,0,1.22E+07,1.37E+07,7417229.033,4793032.086,33,3658179.034,0.306122449,98,1.37E+07,0,0,1.22E+07,-1475813.294
35,0,0,0,3512889.386,0,0,0.488095238,0,0,1.25E+07,1.49E+07,5115421.938,7417229.033,45,3368324.526,0.392857143,84,1.49E+07,0,0,1.25E+07,-2349871.162
35,0,0,0,3275466.24,0,0,0.5,0,0,1.52E+07,1.67E+07,1.01E+07,5115421.938,57,3221737.966,0.421052632,76,1.67E+07,0,0,1.52E+07,-1507851.769
35,0,0,0,2776572.474,0,0,0.457142857,0,0,1.66E+07,1.96E+07,6460101.061,1.01E+07,69,2553453.686,0.385714286,70,1.96E+07,0,0,1.66E+07,-3076207.082
35,0,0,0,3065933.422,0,0,0.553846154,0,0,2.15E+07,2.31E+07,1.51E+07,6460101.061,81,3007890.449,0.492307692,65,2.31E+07,0,0,2.15E+07,-1548487.275
35,0,0,0,2509634.071,0,0,0.508196721,0,0,2.39E+07,2.79E+07,8804066.469,1.51E+07,93,2576156.939,0.459016393,61,2.79E+07,0,0,2.39E+07,-4022717.367
35,0,0,0,2903036.856,0,0,0.586206897,0,0,3.31E+07,3.41E+07,2.42E+07,8804066.469,105,2822033.612,0.568965517,58,3.41E+07,0,0,3.31E+07,-1036415.011
35,0,0,0,2095941.924,0,0,0.421052632,0,0,3.80E+07,4.31E+07,1.38E+07,2.42E+07,117,1836769.023,0.385964912,57,4.31E+07,0,0,3.80E+07,-5049601.759
35,0,0,0,2928227.333,0,0,0.563636364,0,0,5.50E+07,5.44E+07,4.12E+07,1.38E+07,129,2600025.757,0.545454545,55,5.44E+07,0,0,5.50E+07,633706.7011
35,0,0,0,2373906.905,0,0,0.462962963,0,0,6.40E+07,6.96E+07,2.27E+07,4.12E+07,141,1959268.041,0.462962963,54,6.96E+07,0,0,6.40E+07,-5678058.948
37,0,0,0,4859984.468,1.00E-06,0,0.53,0,0,1.13E+07,1.31E+07,5581301.784,5750001.438,9,4418698.216,0.53,100,1.31E+07,0,1.00E-07,1.13E+07,-1775376.194
37,0,0,0,4050810.275,1.00E-06,0,0.44,0,0,1.19E+07,1.36E+07,6308809.077,5581301.784,21,3691193.798,0.44,100,1.36E+07,0,1.00E-07,1.19E+07,-1722786.088
37,0,0,0,3679482.206,1.00E-06,0,0.47,0,0,1.26E+07,1.46E+07,6323644.261,6308809.077,33,3946663.816,0.37,100,1.46E+07,0,1.00E-07,1.26E+07,-1960893.572
37,0,0,0,3690311.076,0,0,0.5,0,0,1.40E+07,1.59E+07,7654942.452,6323644.261,45,3728511.18,0.422222222,90,1.59E+07,0,0,1.40E+07,-1895076.8
37,0,0,0,4118388.129,0,0,0.578313253,0,0,1.49E+07,1.72E+07,7259354.904,7654942.452,57,4101172.951,0.469879518,83,1.72E+07,0,0,1.49E+07,-2247168.581
37,0,0,0,3461318.659,0,0,0.567567568,0,0,1.76E+07,1.94E+07,1.03E+07,7259354.904,69,3563511.59,0.459459459,74,1.94E+07,0,0,1.76E+07,-1879744.54
37,0,0,0,2866396.65,0,0,0.53030303,0,0,2.02E+07,2.28E+07,9863302.054,1.03E+07,81,3110356.253,0.46969697,66,2.28E+07,0,0,2.02E+07,-2614250.504
37,0,0,0,2386578.169,1.61E-06,0,0.483870968,0,0,2.61E+07,2.79E+07,1.62E+07,9863302.054,93,2503283.54,0.370967742,62,2.79E+07,0,1.61E-07,2.61E+07,-1836884.471
37,0,0,0,2287998.491,1.82E-06,0,0.490909091,0,0,3.15E+07,3.46E+07,1.53E+07,1.62E+07,105,2239733.97,0.472727273,55,3.46E+07,0,1.82E-07,3.15E+07,-3126233.412
37,0,0,0,2591306.737,1.85E-06,0,0.537037037,0,0,4.20E+07,4.33E+07,2.67E+07,1.53E+07,117,2419496.988,0.5,54,4.33E+07,0,1.85E-07,4.20E+07,-1230800.139
37,0,0,0,2941934.883,1.92E-06,0,0.653846154,0,0,5.12E+07,5.42E+07,2.45E+07,2.67E+07,129,2920238.895,0.653846154,52,5.42E+07,0,1.92E-07,5.12E+07,-2965372.086
37,0,0,0,2104151.579,1.92E-06,0,0.442307692,0,0,7.10E+07,6.95E+07,4.65E+07,2.45E+07,141,1885651.458,0.423076923,52,6.95E+07,0,1.92E-07,7.10E+07,1425123.019
39,0,0,0,4929671.871,0,0,0.53,0,0,1.12E+07,1.30E+07,5454076.755,5750001.438,9,4545923.245,0.53,100,1.30E+07,0,0,1.12E+07,-1775376.194
39,0,0,0,4687715.437,0,0,0.49,0,0,1.12E+07,1.28E+07,5706163.493,5454076.755,21,4311763.284,0.45,100,1.28E+07,0,0,1.12E+07,-1683492.973
39,0,0,0,4056086.695,0,0,0.552083333,0,0,1.13E+07,1.31E+07,5602788.756,5706163.493,33,4573232.573,0.447916667,96,1.31E+07,0,0,1.13E+07,-1785234.172
39,0,0,0,3386220.64,0,0,0.453488372,0,0,1.27E+07,1.44E+07,7070392.958,5602788.756,45,3159992.794,0.337209302,86,1.44E+07,0,0,1.27E+07,-1743540.936
39,0,0,0,3465134.419,1.32E-06,0,0.526315789,0,0,1.37E+07,1.59E+07,6624161.425,7070392.958,57,3371458.339,0.447368421,76,1.59E+07,0,1.32E-07,1.37E+07,-2228240.69
39,0,0,0,3527996.462,0,0,0.614285714,0,0,1.56E+07,1.76E+07,8996476.097,6624161.425,69,3676306.249,0.514285714,70,1.76E+07,0,0,1.56E+07,-1949043.127
39,0,0,0,2819607.758,0,0,0.523809524,0,0,1.81E+07,2.07E+07,9058129.08,8996476.097,81,2723757.248,0.444444444,63,2.07E+07,0,0,1.81E+07,-2607948.988
39,0,0,0,2997026.962,0,0,0.534482759,0,0,2.24E+07,2.47E+07,1.34E+07,9058129.08,93,2655068.292,0.482758621,58,2.47E+07,0,0,2.24E+07,-2236365.82
39,0,0,0,2626884.873,0,0,0.490909091,0,0,2.71E+07,3.03E+07,1.38E+07,1.34E+07,105,2348969.363,0.436363636,55,3.03E+07,0,0,2.71E+07,-3164021.685
39,0,0,0,2341816.754,0,0,0.519230769,0,0,3.56E+07,3.78E+07,2.18E+07,1.38E+07,117,2284714.335,0.442307692,52,3.78E+07,0,0,3.56E+07,-2220118.199
39,0,0,0,1587997.662,0,0,0.416666667,0,0,4.48E+07,4.83E+07,2.30E+07,2.18E+07,129,1642431.373,0.395833333,48,4.83E+07,0,0,4.48E+07,-3470869.996
39,0,0,0,1907393.452,2.13E-06,0,0.425531915,0,0,6.06E+07,6.19E+07,3.77E+07,2.30E+07,141,1663108.593,0.425531915,47,6.19E+07,0,2.13E-07,6.06E+07,-1260562.516
41,0,0,0,3733469.982,0,0,0.45,0,0,1.22E+07,1.40E+07,6433470.579,5750001.438,9,3566529.421,0.45,100,1.40E+07,0,0,1.22E+07,-1775376.194
41,0,0,0,4531993.604,0,0,0.49,0,0,1.23E+07,1.43E+07,5909392.976,6433470.579,21,4090609.899,0.49,100,1.43E+07,0,0,1.23E+07,-1986041.237
41,0,0,0,3922107.051,0,0,0.48,0,0,1.38E+07,1.55E+07,7846268.922,5909392.976,33,3950714.187,0.4,100,1.55E+07,0,0,1.38E+07,-1764109.212
41,0,0,0,4136794.282,0,0,0.52173913,0,0,1.44E+07,1.68E+07,6597454.528,7846268.922,45,4029898.398,0.434782609,92,1.68E+07,0,0,1.44E+07,-2311133.225
41,0,0,0,3942872.442,0,0,0.55952381,0,0,1.64E+07,1.81E+07,9847892.773,6597454.528,57,4135971.098,0.511904762,84,1.81E+07,0,0,1.64E+07,-1703586.732
41,0,0,0,2731708.882,0,0,0.4125,0,0,1.89E+07,2.15E+07,9095428.648,9847892.773,69,2637823.672,0.3625,80,2.15E+07,0,0,1.89E+07,-2516774.814
41,0,0,0,2801665.846,0,0,0.421052632,0,0,2.43E+07,2.61E+07,1.52E+07,9095428.648,81,2557108.017,0.355263158,76,2.61E+07,0,0,2.43E+07,-1755461.108
41,0,0,0,3219980.907,0,0,0.507042254,0,0,2.84E+07,3.14E+07,1.32E+07,1.52E+07,93,3138303.69,0.422535211,71,3.14E+07,0,0,2.84E+07,-3014179.967
41,0,0,0,3064034.483,0,0,0.553846154,0,0,3.75E+07,3.85E+07,2.43E+07,1.32E+07,105,3002158.094,0.523076923,65,3.85E+07,0,0,3.75E+07,-1006174.502
41,0,0,0,2547097.754,0,0,0.46031746,0,0,4.55E+07,4.84E+07,2.12E+07,2.43E+07,117,2343257.259,0.444444444,63,4.84E+07,0,0,4.55E+07,-2845883.32
41,0,0,0,2375981.581,1.61E-06,0,0.419354839,0,0,6.30E+07,6.18E+07,4.18E+07,2.12E+07,129,2119944.445,0.403225806,62,6.18E+07,0,1.61E-07,6.30E+07,1236964.693
41,0,0,0,2393050.836,0,0,0.459016393,0,0,7.78E+07,7.91E+07,3.60E+07,4.18E+07,141,2322172.12,0.442622951,61,7.91E+07,0,0,7.78E+07,-1342348.373
43,0,0,0,4929182.323,0,0,0.54,0,0,1.12E+07,1.29E+07,5400210.417,5750001.438,9,4599789.583,0.54,100,1.29E+07,0,0,1.12E+07,-1775376.194
43,0,0,0,4091223.532,0,0,0.48,0,0,1.16E+07,1.32E+07,6149950.241,5400210.417,21,3909584.576,0.43,100,1.32E+07,0,0,1.16E+07,-1665950.481
43,0,0,0,3311739.099,0,0,0.494736842,0,0,1.25E+07,1.44E+07,6333721.431,6149950.241,33,3900339.809,0.347368421,95,1.44E+07,0,0,1.25E+07,-1928745.197
43,0,0,0,4396126.219,0,0,0.604938272,0,0,1.31E+07,1.50E+07,6719952.281,6333721.431,45,4144442.781,0.518518519,81,1.50E+07,0,0,1.31E+07,-1940387.672
43,0,0,0,2514048.589,0,0,0.432432432,0,0,1.56E+07,1.76E+07,8848991.264,6719952.281,57,2496544.761,0.324324324,74,1.76E+07,0,0,1.56E+07,-2012109.903
43,0,0,0,3334290.951,0,0,0.560606061,0,0,1.75E+07,2.01E+07,8686297.333,8848991.264,69,3136819.873,0.545454545,66,2.01E+07,0,0,1.75E+07,-2546775.793
43,0,0,0,2733002.758,0,0,0.476923077,0,0,2.20E+07,2.42E+07,1.33E+07,8686297.333,81,2473261.077,0.415384615,65,2.42E+07,0,0,2.20E+07,-2178587.555
43,0,0,0,2965219.706,0,0,0.491803279,0,0,2.63E+07,2.94E+07,1.29E+07,1.33E+07,93,2494766.644,0.475409836,61,2.94E+07,0,0,2.63E+07,-3186646.914
43,0,0,0,2546427.089,0,0,0.483333333,0,0,3.44E+07,3.65E+07,2.15E+07,1.29E+07,105,2457040.664,0.45,60,3.65E+07,0,0,3.44E+07,-2105720.583
43,0,0,0,2788363.27,0,0,0.517241379,0,0,4.22E+07,4.57E+07,2.06E+07,2.15E+07,117,2437721.739,0.517241379,58,4.57E+07,0,0,4.22E+07,-3529380.604
43,0,0,0,2766705.519,0,0,0.586206897,0,0,5.66E+07,5.75E+07,3.60E+07,2.06E+07,129,2938854.659,0.551724138,58,5.75E+07,0,0,5.66E+07,-899221.2663
43,0,0,0,2350311.153,0,0,0.5,0,0,7.09E+07,7.35E+07,3.49E+07,3.60E+07,141,2356123.539,0.482142857,56,7.35E+07,0,0,7.09E+07,-2583146.955
45,0,0,0,4947087.153,1.00E-06,0,0.55,0,0,1.10E+07,1.27E+07,5201535.458,5750001.438,9,4798464.542,0.55,100,1.27E+07,0,1.00E-07,1.10E+07,-1775376.194
45,0,0,0,3943444.645,1.00E-06,0,0.44,0,0,1.17E+07,1.33E+07,6515037.529,5201535.458,21,3528401.734,0.39,100,1.33E+07,0,1.00E-07,1.17E+07,-1604029.528
45,0,0,0,4162399.708,1.05E-06,0,0.557894737,0,0,1.17E+07,1.37E+07,5170428.514,6515037.529,33,4584110.061,0.431578947,95,1.37E+07,0,1.05E-07,1.17E+07,-2058821.976
45,0,0,0,2858712.8,1.20E-06,0,0.457831325,0,0,1.39E+07,1.55E+07,8756156.515,5170428.514,45,3194503.666,0.301204819,83,1.55E+07,0,1.20E-07,1.39E+07,-1560716.139
45,0,0,0,2582543.297,1.43E-06,0,0.442857143,0,0,1.54E+07,1.81E+07,6597556.433,8756156.515,57,2562439.954,0.371428571,70,1.81E+07,0,1.43E-07,1.54E+07,-2733372.915
45,0,0,0,2296223.585,0,0,0.4,0,0,2.01E+07,2.19E+07,1.35E+07,6597556.433,69,2125752.908,0.353846154,65,2.19E+07,0,0,2.01E+07,-1765722.98
